MSCI Index Code,BBG Ticker,Bloomberg Index Name,Size,Style,Variant,Currency,Extra Info
650300,MLGLMEX,MSCI Mexico Large Growth Loc,Large,Growth,Price,Local,
650300,MLGLMEXG,MSCI Mexico Large Growth Loc Gross,Large,Growth,Gross,Local,
650300,MLGLMEXN,MSCI Mexico Large Growth Loc Net,Large,Growth,Net,Local,
650300,MLGUMEX,MSCI Mexico Large Growth USD,Large,Growth,Price,USD,
650300,MLGUMEXG,MSCI Mexico Large Growth USD Gross,Large,Growth,Gross,USD,
650300,MLGUMEXN,MSCI Mexico Large Growth USD Net,Large,Growth,Net,USD,
650301,MLGLMOR,MSCI Morocco Large Growth Loc,Large,Growth,Price,Local,
650301,MLGLMORG,MSCI Morocco Large Growth Loc Gross,Large,Growth,Gross,Local,
650301,MLGLMORN,MSCI Morocco Large Growth Loc Net,Large,Growth,Net,Local,
650301,MLGUMOR,MSCI Morocco Large Growth USD,Large,Growth,Price,USD,
650301,MLGUMORG,MSCI Morocco Large Growth USD Gross,Large,Growth,Gross,USD,
650301,MLGUMORN,MSCI Morocco Large Growth USD Net,Large,Growth,Net,USD,
650302,MLGLPAK,MSCI Pakistan Large Growth Loc,Large,Growth,Price,Local,
650302,MLGLPAKG,MSCI Pakistan Large Growth Loc Gross,Large,Growth,Gross,Local,
650302,MLGLPAKN,MSCI Pakistan Large Growth Loc Net,Large,Growth,Net,Local,
650302,MLGUPAK,MSCI Pakistan Large Growth USD,Large,Growth,Price,USD,
650302,MLGUPAKG,MSCI Pakistan Large Growth USD Gross,Large,Growth,Gross,USD,
650302,MLGUPAKN,MSCI Pakistan Large Growth USD Net,Large,Growth,Net,USD,
650303,MLGLPER,MSCI Peru Large Growth Loc,Large,Growth,Price,Local,
650303,MLGLPERG,MSCI Peru Large Growth Loc Gross,Large,Growth,Gross,Local,
650303,MLGLPERN,MSCI Peru Large Growth Loc Net,Large,Growth,Net,Local,
650303,MLGUPER,MSCI Peru Large Growth USD,Large,Growth,Price,USD,
650303,MLGUPERG,MSCI Peru Large Growth USD Gross,Large,Growth,Gross,USD,
650303,MLGUPERN,MSCI Peru Large Growth USD Net,Large,Growth,Net,USD,
650304,MLGLPHI,MSCI Philippines Large Growth Loc,Large,Growth,Price,Local,
650304,MLGLPHIG,MSCI Philippines Large Growth Loc Gross,Large,Growth,Gross,Local,
650304,MLGLPHIN,MSCI Philippines Large Growth Loc Net,Large,Growth,Net,Local,
650304,MLGUPHI,MSCI Philippines Large Growth USD,Large,Growth,Price,USD,
650304,MLGUPHIG,MSCI Philippines Large Growth USD Gross,Large,Growth,Gross,USD,
650304,MLGUPHIN,MSCI Philippines Large Growth USD Net,Large,Growth,Net,USD,
650305,MLGLPOL,MSCI Poland Large Growth Loc,Large,Growth,Price,Local,
650305,MLGLPOLG,MSCI Poland Large Growth Loc Gross,Large,Growth,Gross,Local,
650305,MLGLPOLN,MSCI Poland Large Growth Loc Net,Large,Growth,Net,Local,
650305,MLGUPOL,MSCI Poland Large Growth USD,Large,Growth,Price,USD,
650305,MLGUPOLG,MSCI Poland Large Growth USD Gross,Large,Growth,Gross,USD,
650305,MLGUPOLN,MSCI Poland Large Growth USD Net,Large,Growth,Net,USD,
650306,MLGLRUS,MSCI Russia Large Growth Loc,Large,Growth,Price,Local,
650306,MLGLRUSG,MSCI Russia Large Growth Loc Gross,Large,Growth,Gross,Local,
650306,MLGLRUSN,MSCI Russia Large Growth Loc Net,Large,Growth,Net,Local,
650306,MLGURUS,MSCI Russia Large Growth USD,Large,Growth,Price,USD,
650306,MLGURUSG,MSCI Russia Large Growth USD Gross,Large,Growth,Gross,USD,
650306,MLGURUSN,MSCI Russia Large Growth USD Net,Large,Growth,Net,USD,
650307,MLGLSAF,MSCI South Africa Large Growth Loc,Large,Growth,Price,Local,
650307,MLGLSAFG,MSCI South Africa Large Growth Loc Gross,Large,Growth,Gross,Local,
650307,MLGLSAFN,MSCI South Africa Large Growth Loc Net,Large,Growth,Net,Local,
650307,MLGUSAF,MSCI South Africa Large Growth USD,Large,Growth,Price,USD,
650307,MLGUSAFG,MSCI South Africa Large Growth USD Gross,Large,Growth,Gross,USD,
650307,MLGUSAFN,MSCI South Africa Large Growth USD Net,Large,Growth,Net,USD,
650308,MLGLSEA,MSCI South East Asia Large Growth Loc,Large,Growth,Price,Local,
650308,MLGLSEAG,MSCI South East Asia Large Growth Loc Gross,Large,Growth,Gross,Local,
650308,MLGLSEAN,MSCI South East Asia Large Growth Loc Net,Large,Growth,Net,Local,
650308,MLGUSEA,MSCI South East Asia Large Growth USD,Large,Growth,Price,USD,
650308,MLGUSEAG,MSCI South East Asia Large Growth USD Gross,Large,Growth,Gross,USD,
650308,MLGUSEAN,MSCI South East Asia Large Growth USD Net,Large,Growth,Net,USD,
650310,MLGLTAI,MSCI Taiwan Large Growth Loc,Large,Growth,Price,Local,
650310,MLGLTAIG,MSCI Taiwan Large Growth Loc Gross,Large,Growth,Gross,Local,
650310,MLGLTAIN,MSCI Taiwan Large Growth Loc Net,Large,Growth,Net,Local,
650310,MLGUTAI,MSCI Taiwan Large Growth USD,Large,Growth,Price,USD,
650310,MLGUTAIG,MSCI Taiwan Large Growth USD Gross,Large,Growth,Gross,USD,
650310,MLGUTAIN,MSCI Taiwan Large Growth USD Net,Large,Growth,Net,USD,
650311,MLGLTHA,MSCI Thailand Large Growth Loc,Large,Growth,Price,Local,
650311,MLGLTHAG,MSCI Thailand Large Growth Loc Gross,Large,Growth,Gross,Local,
650311,MLGLTHAN,MSCI Thailand Large Growth Loc Net,Large,Growth,Net,Local,
650311,MLGUTHA,MSCI Thailand Large Growth USD,Large,Growth,Price,USD,
650311,MLGUTHAG,MSCI Thailand Large Growth USD Gross,Large,Growth,Gross,USD,
650311,MLGUTHAN,MSCI Thailand Large Growth USD Net,Large,Growth,Net,USD,
650312,MLGLTUR,MSCI Turkey Large Growth Loc,Large,Growth,Price,Local,
650312,MLGLTURG,MSCI Turkey Large Growth Loc Gross,Large,Growth,Gross,Local,
650312,MLGLTURN,MSCI Turkey Large Growth Loc Net,Large,Growth,Net,Local,
650312,MLGUTUR,MSCI Turkey Large Growth USD,Large,Growth,Price,USD,
650312,MLGUTURG,MSCI Turkey Large Growth USD Gross,Large,Growth,Gross,USD,
650312,MLGUTURN,MSCI Turkey Large Growth USD Net,Large,Growth,Net,USD,
650314,MLGLZHH,MSCI Zhong Hua Large Growth Loc,Large,Growth,Price,Local,
650314,MLGLZHHG,MSCI Zhong Hua Large Growth Loc Gross,Large,Growth,Gross,Local,
650314,MLGLZHHN,MSCI Zhong Hua Large Growth Loc Net,Large,Growth,Net,Local,
650314,MLGUZHH,MSCI Zhong Hua Large Growth USD,Large,Growth,Price,USD,
650314,MLGUZHHG,MSCI Zhong Hua Large Growth USD Gross,Large,Growth,Gross,USD,
650314,MLGUZHHN,MSCI Zhong Hua Large Growth USD Net,Large,Growth,Net,USD,
650395,MXEMENL,EMU LARGE/ENERGY,,,STRD,USD,
650395,M2EMENL,EMU LARGE/ENERGY,,,GRTR,USD,
650395,M1EMENL,EMU LARGE/ENERGY,,,NETR,USD,
650396,MXEMMTL,EMU LARGE/MATERIALS,,,STRD,USD,
650396,M2EMMTL,EMU LARGE/MATERIALS,,,GRTR,USD,
650396,M1EMMTL,EMU LARGE/MATERIALS,,,NETR,USD,
650397,MXEMINL,EMU LARGE/INDUSTRIALS,,,STRD,USD,
650397,M2EMINL,EMU LARGE/INDUSTRIALS,,,GRTR,USD,
650397,M1EMINL,EMU LARGE/INDUSTRIALS,,,NETR,USD,
650398,MXEMCDL,EMU LARGE/CONSUMER DISCR,,,STRD,USD,
650398,M2EMCDL,EMU LARGE/CONSUMER DISCR,,,GRTR,USD,
650398,M1EMCDL,EMU LARGE/CONSUMER DISCR,,,NETR,USD,
650399,MXEMCSL,EMU LARGE/CONSUMER STAPLES,,,STRD,USD,
650399,M2EMCSL,EMU LARGE/CONSUMER STAPLES,,,GRTR,USD,
650399,M1EMCSL,EMU LARGE/CONSUMER STAPLES,,,NETR,USD,
650400,MXEMHCL,EMU LARGE/HEALTH CARE,,,STRD,USD,
650400,M2EMHCL,EMU LARGE/HEALTH CARE,,,GRTR,USD,
650400,M1EMHCL,EMU LARGE/HEALTH CARE,,,NETR,USD,
650401,MXEMFNL,EMU LARGE/FINANCIALS,,,STRD,USD,
650401,M2EMFNL,EMU LARGE/FINANCIALS,,,GRTR,USD,
650401,M1EMFNL,EMU LARGE/FINANCIALS,,,NETR,USD,
650402,MXEMITL,EMU LARGE/INFORMATION TECH,,,STRD,USD,
650402,M2EMITL,EMU LARGE/INFORMATION TECH,,,GRTR,USD,
650402,M1EMITL,EMU LARGE/INFORMATION TECH,,,NETR,USD,
650403,MXEMTCL,EMU LARGE/TELECOM SVC,,,STRD,USD,
650403,M2EMTCL,EMU LARGE/TELECOM SVC,,,GRTR,USD,
650403,M1EMTCL,EMU LARGE/TELECOM SVC,,,NETR,USD,
650404,MXEMUTL,EMU LARGE/UTILITIES,,,STRD,USD,
650404,M2EMUTL,EMU LARGE/UTILITIES,,,GRTR,USD,
650404,M1EMUTL,EMU LARGE/UTILITIES,,,NETR,USD,
651485,MXEMEGL,EMU LARGE/ENERGY,,,STRD,USD,
651485,M2EMEGL,EMU LARGE/ENERGY,,,GRTR,USD,
651485,M1EMEGL,EMU LARGE/ENERGY,,,NETR,USD,
651486,MXEMMLL,EMU LARGE/MATERIALS,,,STRD,USD,
651486,M2EMMLL,EMU LARGE/MATERIALS,,,GRTR,USD,
651486,M1EMMLL,EMU LARGE/MATERIALS,,,NETR,USD,
651487,MXEMCGL,EMU LARGE/CAPITAL GOODS,,,STRD,USD,
651487,M2EMCGL,EMU LARGE/CAPITAL GOODS,,,GRTR,USD,
651487,M1EMCGL,EMU LARGE/CAPITAL GOODS,,,NETR,USD,
651488,MXEMCML,EMU LARGE/COMML & PROF SVC,,,STRD,USD,
651488,M2EMCML,EMU LARGE/COMML & PROF SVC,,,GRTR,USD,
651488,M1EMCML,EMU LARGE/COMML & PROF SVC,,,NETR,USD,
651489,MXEMTPL,EMU LARGE/TRANSPORTATION,,,STRD,USD,
651489,M2EMTPL,EMU LARGE/TRANSPORTATION,,,GRTR,USD,
651489,M1EMTPL,EMU LARGE/TRANSPORTATION,,,NETR,USD,
651490,MXEMACL,EMU LARGE/AUTO & COMPONENTS,,,STRD,USD,
651490,M2EMACL,EMU LARGE/AUTO & COMPONENTS,,,GRTR,USD,
651490,M1EMACL,EMU LARGE/AUTO & COMPONENTS,,,NETR,USD,
651491,MXEMCAL,EMU LARGE/CONS DUR & APPAREL,,,STRD,USD,
651491,M2EMCAL,EMU LARGE/CONS DUR & APPAREL,,,GRTR,USD,
651491,M1EMCAL,EMU LARGE/CONS DUR & APPAREL,,,NETR,USD,
651492,MXEMHRL,EMU LARGE/CONSUMER SVC,,,STRD,USD,
651492,M2EMHRL,EMU LARGE/CONSUMER SVC,,,GRTR,USD,
651492,M1EMHRL,EMU LARGE/CONSUMER SVC,,,NETR,USD,
651493,MXEMMDL,EMU LARGE/MEDIA,,,STRD,USD,
651493,M2EMMDL,EMU LARGE/MEDIA,,,GRTR,USD,
651493,M1EMMDL,EMU LARGE/MEDIA,,,NETR,USD,
651494,MXEMRTL,EMU LARGE/RETAILING,,,STRD,USD,
651494,M2EMRTL,EMU LARGE/RETAILING,,,GRTR,USD,
651494,M1EMRTL,EMU LARGE/RETAILING,,,NETR,USD,
651495,MXEMFDL,EMU LARGE/FOOD & STAPLES RETL,,,STRD,USD,
651495,M2EMFDL,EMU LARGE/FOOD & STAPLES RETL,,,GRTR,USD,
651495,M1EMFDL,EMU LARGE/FOOD & STAPLES RETL,,,NETR,USD,
651496,MXEMFBL,EMU LARGE/FOOD BEV & TOBACCO,,,STRD,USD,
651496,M2EMFBL,EMU LARGE/FOOD BEV & TOBACCO,,,GRTR,USD,
651496,M1EMFBL,EMU LARGE/FOOD BEV & TOBACCO,,,NETR,USD,
651497,MXEMHPL,EMU LARGE/HOUSE & PERS PROD,,,STRD,USD,
651497,M2EMHPL,EMU LARGE/HOUSE & PERS PROD,,,GRTR,USD,
651497,M1EMHPL,EMU LARGE/HOUSE & PERS PROD,,,NETR,USD,
651498,MXEMHSL,EMU LARGE/H CARE EQUIP & SVC,,,STRD,USD,
651498,M2EMHSL,EMU LARGE/H CARE EQUIP & SVC,,,GRTR,USD,
651498,M1EMHSL,EMU LARGE/H CARE EQUIP & SVC,,,NETR,USD,
651499,MXEMPBL,EMU LARGE/PHARM BIO&LIFE SCI,,,STRD,USD,
651499,M2EMPBL,EMU LARGE/PHARM BIO&LIFE SCI,,,GRTR,USD,
651499,M1EMPBL,EMU LARGE/PHARM BIO&LIFE SCI,,,NETR,USD,
651500,MXEMBKL,EMU LARGE/BANKS,,,STRD,USD,
651500,M2EMBKL,EMU LARGE/BANKS,,,GRTR,USD,
651500,M1EMBKL,EMU LARGE/BANKS,,,NETR,USD,
651501,MXEMDFL,EMU LARGE/DIVERS FINANC,,,STRD,USD,
651501,M2EMDFL,EMU LARGE/DIVERS FINANC,,,GRTR,USD,
651501,M1EMDFL,EMU LARGE/DIVERS FINANC,,,NETR,USD,
651502,MXEMISL,EMU LARGE/INSURANCE,,,STRD,USD,
651502,M2EMISL,EMU LARGE/INSURANCE,,,GRTR,USD,
651502,M1EMISL,EMU LARGE/INSURANCE,,,NETR,USD,
651503,MXEMREL,EMU LARGE/REAL ESTATE,,,STRD,USD,
651503,M2EMREL,EMU LARGE/REAL ESTATE,,,GRTR,USD,
651503,M1EMREL,EMU LARGE/REAL ESTATE,,,NETR,USD,
651504,MXEMSSL,EMU LARGE/SOFTWARE & SERVICES,,,STRD,USD,
651504,M2EMSSL,EMU LARGE/SOFTWARE & SERVICES,,,GRTR,USD,
651504,M1EMSSL,EMU LARGE/SOFTWARE & SERVICES,,,NETR,USD,
651505,MXEMTHL,EMU LARGE/TECH HARD & EQUIP,,,STRD,USD,
651505,M2EMTHL,EMU LARGE/TECH HARD & EQUIP,,,GRTR,USD,
651505,M1EMTHL,EMU LARGE/TECH HARD & EQUIP,,,NETR,USD,
651506,MXEMSEL,EMU LARGE/SEMI & SEMI EQUIP,,,STRD,USD,
651506,M2EMSEL,EMU LARGE/SEMI & SEMI EQUIP,,,GRTR,USD,
651506,M1EMSEL,EMU LARGE/SEMI & SEMI EQUIP,,,NETR,USD,
651507,MXEMTSL,EMU LARGE/TELECOM SVC,,,STRD,USD,
651507,M2EMTSL,EMU LARGE/TELECOM SVC,,,GRTR,USD,
651507,M1EMTSL,EMU LARGE/TELECOM SVC,,,NETR,USD,
651508,MXEMULL,EMU LARGE/UTILITIES,,,STRD,USD,
651508,M2EMULL,EMU LARGE/UTILITIES,,,GRTR,USD,
651508,M1EMULL,EMU LARGE/UTILITIES,,,NETR,USD,
652517,MMDLAUS,MSCI Australia Mid Cap Loc,Mid,,Price,Local,
652517,MMDLAUSG,MSCI Australia Mid Cap Loc Gross,Mid,,Gross,Local,
652517,MMDLAUSN,MSCI Australia Mid Cap Loc Net,Mid,,Net,Local,
652517,MMDUAUS,MSCI Australia Mid Cap USD,Mid,,Price,USD,
652517,MMDUAUSG,MSCI Australia Mid Cap USD Gross,Mid,,Gross,USD,
652517,MMDUAUSN,MSCI Australia Mid Cap USD Net,Mid,,Net,USD,
652518,MMDLATA,MSCI Austria Mid Cap Loc,Mid,,Price,Local,
652518,MMDLATAG,MSCI Austria Mid Cap Loc Gross,Mid,,Gross,Local,
652518,MMDLATAN,MSCI Austria Mid Cap Loc Net,Mid,,Net,Local,
652518,MMDUATA,MSCI Austria Mid Cap USD,Mid,,Price,USD,
652518,MMDUATAG,MSCI Austria Mid Cap USD Gross,Mid,,Gross,USD,
652518,MMDUATAN,MSCI Austria Mid Cap USD Net,Mid,,Net,USD,
652519,MMDLBEL,MSCI Belgium Mid Cap Loc,Mid,,Price,Local,
652519,MMDLBELG,MSCI Belgium Mid Cap Loc Gross,Mid,,Gross,Local,
652519,MMDLBELN,MSCI Belgium Mid Cap Loc Net,Mid,,Net,Local,
652519,MMDUBEL,MSCI Belgium Mid Cap USD,Mid,,Price,USD,
652519,MMDUBELG,MSCI Belgium Mid Cap USD Gross,Mid,,Gross,USD,
652519,MMDUBELN,MSCI Belgium Mid Cap USD Net,Mid,,Net,USD,
652520,MMDLCAN,MSCI Canada Mid Cap Loc,Mid,,Price,Local,
652520,MMDLCANG,MSCI Canada Mid Cap Loc Gross,Mid,,Gross,Local,
652520,MMDLCANN,MSCI Canada Mid Cap Loc Net,Mid,,Net,Local,
652520,MMDUCAN,MSCI Canada Mid Cap USD,Mid,,Price,USD,
652520,MMDUCANG,MSCI Canada Mid Cap USD Gross,Mid,,Gross,USD,
652520,MMDUCANN,MSCI Canada Mid Cap USD Net,Mid,,Net,USD,
652521,MMDLDEN,MSCI Denmark Mid Cap Loc,Mid,,Price,Local,
652521,MMDLDENG,MSCI Denmark Mid Cap Loc Gross,Mid,,Gross,Local,
652521,MMDLDENN,MSCI Denmark Mid Cap Loc Net,Mid,,Net,Local,
652521,MMDUDEN,MSCI Denmark Mid Cap USD,Mid,,Price,USD,
652521,MMDUDENG,MSCI Denmark Mid Cap USD Gross,Mid,,Gross,USD,
652521,MMDUDENN,MSCI Denmark Mid Cap USD Net,Mid,,Net,USD,
652522,MMDLEAF,MSCI EAFE Mid Cap Loc,Mid,,Price,Local,
652522,MMDLEAFG,MSCI EAFE Mid Cap Loc Gross,Mid,,Gross,Local,
652522,MMDLEAFN,MSCI EAFE Mid Cap Loc Net,Mid,,Net,Local,
652522,MMDUEAF,MSCI EAFE Mid Cap USD,Mid,,Price,USD,
652522,MMDUEAFG,MSCI EAFE Mid Cap USD Gross,Mid,,Gross,USD,
652522,MMDUEAFN,MSCI EAFE Mid Cap USD Net,Mid,,Net,USD,
652523,MMDLEXU,MSCI EAFE Ex UK Mid Cap Loc,Mid,,Price,Local,
652523,MMDLEXUG,MSCI EAFE Ex UK Mid Cap Loc Gross,Mid,,Gross,Local,
652523,MMDLEXUN,MSCI EAFE Ex UK Mid Cap Loc Net,Mid,,Net,Local,
652523,MMDUEXU,MSCI EAFE Ex UK Mid Cap USD,Mid,,Price,USD,
652523,MMDUEXUG,MSCI EAFE Ex UK Mid Cap USD Gross,Mid,,Gross,USD,
652523,MMDUEXUN,MSCI EAFE Ex UK Mid Cap USD Net,Mid,,Net,USD,
652524,MMDLEXJ,MSCI EASEA Index EAFE Ex Japan Mid Cap Loc,Mid,,Price,Local,
652524,MMDLEXJG,MSCI EASEA Index EAFE Ex Japan Mid Cap Loc Gross,Mid,,Gross,Local,
652524,MMDLEXJN,MSCI EASEA Index EAFE Ex Japan Mid Cap Loc Net,Mid,,Net,Local,
652524,MMDUEXJ,MSCI EASEA Index EAFE Ex Japan Mid Cap USD,Mid,,Price,USD,
652524,MMDUEXJG,MSCI EASEA Index EAFE Ex Japan Mid Cap USD Gross,Mid,,Gross,USD,
652524,MMDUEXJN,MSCI EASEA Index EAFE Ex Japan Mid Cap USD Net,Mid,,Net,USD,
652525,MMDLEMU,MSCI EMU Mid Cap Loc,Mid,,Price,Local,
652525,MMDLEMUG,MSCI EMU Mid Cap Loc Gross,Mid,,Gross,Local,
652525,MMDLEMUN,MSCI EMU Mid Cap Loc Net,Mid,,Net,Local,
652525,MMDUEMU,MSCI EMU Mid Cap USD,Mid,,Price,USD,
652525,MMDUEMUG,MSCI EMU Mid Cap USD Gross,Mid,,Gross,USD,
652525,MMDUEMUN,MSCI EMU Mid Cap USD Net,Mid,,Net,USD,
652526,MMDLEUK,MSCI EMU UK Mid Cap Loc,Mid,,Price,Local,
652526,MMDLEUKG,MSCI EMU UK Mid Cap Loc Gross,Mid,,Gross,Local,
652526,MMDLEUKN,MSCI EMU UK Mid Cap Loc Net,Mid,,Net,Local,
652526,MMDUEUK,MSCI EMU UK Mid Cap USD,Mid,,Price,USD,
652526,MMDUEUKG,MSCI EMU UK Mid Cap USD Gross,Mid,,Gross,USD,
652526,MMDUEUKN,MSCI EMU UK Mid Cap USD Net,Mid,,Net,USD,
652527,MMDLEUR,MSCI Europe Mid Cap Loc,Mid,,Price,Local,
652527,MMDLEURG,MSCI Europe Mid Cap Loc Gross,Mid,,Gross,Local,
652527,MMDLEURN,MSCI Europe Mid Cap Loc Net,Mid,,Net,Local,
652527,MMDUEUR,MSCI Europe Mid Cap USD,Mid,,Price,USD,
652527,MMDUEURG,MSCI Europe Mid Cap USD Gross,Mid,,Gross,USD,
652527,MMDUEURN,MSCI Europe Mid Cap USD Net,Mid,,Net,USD,
652528,MMDLEXE,MSCI Europe Ex EMU Mid Cap Loc,Mid,,Price,Local,
652528,MMDLEXEG,MSCI Europe Ex EMU Mid Cap Loc Gross,Mid,,Gross,Local,
652528,MMDLEXEN,MSCI Europe Ex EMU Mid Cap Loc Net,Mid,,Net,Local,
652528,MMDUEXE,MSCI Europe Ex EMU Mid Cap USD,Mid,,Price,USD,
652528,MMDUEXEG,MSCI Europe Ex EMU Mid Cap USD Gross,Mid,,Gross,USD,
652528,MMDUEXEN,MSCI Europe Ex EMU Mid Cap USD Net,Mid,,Net,USD,
652529,MMDLEXG,MSCI Europe Ex Germany Mid Cap Loc,Mid,,Price,Local,
652529,MMDLEXGG,MSCI Europe Ex Germany Mid Cap Loc Gross,Mid,,Gross,Local,
652529,MMDLEXGN,MSCI Europe Ex Germany Mid Cap Loc Net,Mid,,Net,Local,
652529,MMDUEXG,MSCI Europe Ex Germany Mid Cap USD,Mid,,Price,USD,
652529,MMDUEXGG,MSCI Europe Ex Germany Mid Cap USD Gross,Mid,,Gross,USD,
652529,MMDUEXGN,MSCI Europe Ex Germany Mid Cap USD Net,Mid,,Net,USD,
652530,MMDLEXS,MSCI Europe Ex Switzerland Mid Cap Loc,Mid,,Price,Local,
652530,MMDLEXSG,MSCI Europe Ex Switzerland Mid Cap Loc Gross,Mid,,Gross,Local,
652530,MMDLEXSN,MSCI Europe Ex Switzerland Mid Cap Loc Net,Mid,,Net,Local,
652530,MMDUEXS,MSCI Europe Ex Switzerland Mid Cap USD,Mid,,Price,USD,
652530,MMDUEXSG,MSCI Europe Ex Switzerland Mid Cap USD Gross,Mid,,Gross,USD,
652530,MMDUEXSN,MSCI Europe Ex Switzerland Mid Cap USD Net,Mid,,Net,USD,
652531,MMDLESU,MSCI Europe Ex UK Mid Cap Loc,Mid,,Price,Local,
652531,MMDLESUG,MSCI Europe Ex UK Mid Cap Loc Gross,Mid,,Gross,Local,
652531,MMDLESUN,MSCI Europe Ex UK Mid Cap Loc Net,Mid,,Net,Local,
652531,MMDUESU,MSCI Europe Ex UK Mid Cap USD,Mid,,Price,USD,
652531,MMDUESUG,MSCI Europe Ex UK Mid Cap USD Gross,Mid,,Gross,USD,
652531,MMDUESUN,MSCI Europe Ex UK Mid Cap USD Net,Mid,,Net,USD,
652532,MMDLEUS,MSCI Europe Ex UK Ex Switzerland Mid Cap Loc,Mid,,Price,Local,
652532,MMDLEUSG,MSCI Europe Ex UK Ex Switzerland Mid Cap Loc Gross,Mid,,Gross,Local,
652532,MMDLEUSN,MSCI Europe Ex UK Ex Switzerland Mid Cap Loc Net,Mid,,Net,Local,
652532,MMDUEUS,MSCI Europe Ex UK Ex Switzerland Mid Cap USD,Mid,,Price,USD,
652532,MMDUEUSG,MSCI Europe Ex UK Ex Switzerland Mid Cap USD Gross,Mid,,Gross,USD,
652532,MMDUEUSN,MSCI Europe Ex UK Ex Switzerland Mid Cap USD Net,Mid,,Net,USD,
652533,MMDLFES,MSCI Far East Mid Cap Loc,Mid,,Price,Local,
652533,MMDLFESG,MSCI Far East Mid Cap Loc Gross,Mid,,Gross,Local,
652533,MMDLFESN,MSCI Far East Mid Cap Loc Net,Mid,,Net,Local,
652533,MMDUFES,MSCI Far East Mid Cap USD,Mid,,Price,USD,
652533,MMDUFESG,MSCI Far East Mid Cap USD Gross,Mid,,Gross,USD,
652533,MMDUFESN,MSCI Far East Mid Cap USD Net,Mid,,Net,USD,
652534,MMDLFIN,MSCI Finland Mid Cap Loc,Mid,,Price,Local,
652534,MMDLFING,MSCI Finland Mid Cap Loc Gross,Mid,,Gross,Local,
652534,MMDLFINN,MSCI Finland Mid Cap Loc Net,Mid,,Net,Local,
652534,MMDUFIN,MSCI Finland Mid Cap USD,Mid,,Price,USD,
652534,MMDUFING,MSCI Finland Mid Cap USD Gross,Mid,,Gross,USD,
652534,MMDUFINN,MSCI Finland Mid Cap USD Net,Mid,,Net,USD,
652535,MMDLFRA,MSCI France Mid Cap Loc,Mid,,Price,Local,
652535,MMDLFRAG,MSCI France Mid Cap Loc Gross,Mid,,Gross,Local,
652535,MMDLFRAN,MSCI France Mid Cap Loc Net,Mid,,Net,Local,
652535,MMDUFRA,MSCI France Mid Cap USD,Mid,,Price,USD,
652535,MMDUFRAG,MSCI France Mid Cap USD Gross,Mid,,Gross,USD,
652535,MMDUFRAN,MSCI France Mid Cap USD Net,Mid,,Net,USD,
652536,MMDLGER,MSCI Germany Mid Cap Loc,Mid,,Price,Local,
652536,MMDLGERG,MSCI Germany Mid Cap Loc Gross,Mid,,Gross,Local,
652536,MMDLGERN,MSCI Germany Mid Cap Loc Net,Mid,,Net,Local,
652536,MMDUGER,MSCI Germany Mid Cap USD,Mid,,Price,USD,
652536,MMDUGERG,MSCI Germany Mid Cap USD Gross,Mid,,Gross,USD,
652536,MMDUGERN,MSCI Germany Mid Cap USD Net,Mid,,Net,USD,
652537,MMDLGRE,MSCI Greece Mid Cap Loc,Mid,,Price,Local,
652537,MMDLGREG,MSCI Greece Mid Cap Loc Gross,Mid,,Gross,Local,
652537,MMDLGREN,MSCI Greece Mid Cap Loc Net,Mid,,Net,Local,
652537,MMDUGRE,MSCI Greece Mid Cap USD,Mid,,Price,USD,
652537,MMDUGREG,MSCI Greece Mid Cap USD Gross,Mid,,Gross,USD,
652537,MMDUGREN,MSCI Greece Mid Cap USD Net,Mid,,Net,USD,
652538,MMDLHKG,MSCI Hong Kong Mid Cap Loc,Mid,,Price,Local,
652538,MMDLHKGG,MSCI Hong Kong Mid Cap Loc Gross,Mid,,Gross,Local,
652538,MMDLHKGN,MSCI Hong Kong Mid Cap Loc Net,Mid,,Net,Local,
652538,MMDUHKG,MSCI Hong Kong Mid Cap USD,Mid,,Price,USD,
652538,MMDUHKGG,MSCI Hong Kong Mid Cap USD Gross,Mid,,Gross,USD,
652538,MMDUHKGN,MSCI Hong Kong Mid Cap USD Net,Mid,,Net,USD,
652539,MMDLIRE,MSCI Ireland Mid Cap Loc,Mid,,Price,Local,
652539,MMDLIREG,MSCI Ireland Mid Cap Loc Gross,Mid,,Gross,Local,
652539,MMDLIREN,MSCI Ireland Mid Cap Loc Net,Mid,,Net,Local,
652539,MMDUIRE,MSCI Ireland Mid Cap USD,Mid,,Price,USD,
652539,MMDUIREG,MSCI Ireland Mid Cap USD Gross,Mid,,Gross,USD,
652539,MMDUIREN,MSCI Ireland Mid Cap USD Net,Mid,,Net,USD,
652540,MMDLITA,MSCI Italy Mid Cap Loc,Mid,,Price,Local,
652540,MMDLITAG,MSCI Italy Mid Cap Loc Gross,Mid,,Gross,Local,
652540,MMDLITAN,MSCI Italy Mid Cap Loc Net,Mid,,Net,Local,
652540,MMDUITA,MSCI Italy Mid Cap USD,Mid,,Price,USD,
652540,MMDUITAG,MSCI Italy Mid Cap USD Gross,Mid,,Gross,USD,
652540,MMDUITAN,MSCI Italy Mid Cap USD Net,Mid,,Net,USD,
652541,MMDLJPN,MSCI Japan Mid Cap Loc,Mid,,Price,Local,
652541,MMDLJPNG,MSCI Japan Mid Cap Loc Gross,Mid,,Gross,Local,
